,input,label
989,22nd 2019 MWENYEKITITIA KAMATITIE HAKUUKLI KATIKA K KSI SIU NA KUMWABUDU MUNGGUheli ali aliumza na naandishi wa habari mapema leo katika uzinduzi wa wahindanodanoo uliofanyika katika viwanja hivyo ambapo am amataka wachezaji wa Golf Nchini kujitokeza kwa wingii mashindanodano siku moja yenye lengo la kuenzenziahuru wet wet wa wa kunia kutoka kwa wa kwa wa.,1.0
990,"katika nafasi ya 13 msimu ulioio. MAKAMU WA RAIS DKT. BILAL AZINDUA UWAWAJA WA NDEGE WA MPANDA MKOAUYA WA SITAVI Makamu wa Rais wa Jamhuri ya Muungano ya Tanzania, Dh. Mohammed Gharib Bila, akikata uteuzi kuashiria uzinduzi wake wa Uwanja wa Ndege wa Mpanda, wakati wa miakafla ya uzinduzi wa uwanja huo iliyofanyika mkoa Mpya wa Katavi, leo katika",1.0
991,"ndani na nje nje nchi nchi pia pia ku burudaruda na eli eli. Tun Tun ware ware wenye aki akiwazuriinaotumia nafasi ya Miss Miss kutengeneza ajira kwa vijana wengine [UNK] > > > Waziri Fenela Mukangala. Usikose ku kulia Movies mbalimbali kutoka mbalimbali kona kon dunia, bofya kwenye pi kwenye ilichapo hapo chinipoona izo izo REAL MAD MAD YATWAAT KOMBE LA UBINGWA ULAYA KWA MARA MARA 11 - 11AID",0.0
992,".ikilizliz matangazo yet yetupa Kusikiliza matangazozo Idhaa ya Kiswahili ya DW, ta tadha dha.zaia : spika ya mas yaoni hapo chini, chini kuwasili kuwasilii, ifadhali tuandikie moja kwa moja kupitia : kis : @ d @. com. comiza matangazo ya moja kwa moja Taarifa yafa ya,W 12 : 00 ( Afrika Mashariki ) Kuwa Kuabiki abu kwenye Facebook, Facebookchangiane mawazo",1.0
993,kawaida Ed Ed.tz tz imeshakusogezea stori kubwa zilizotengeneza headline katika kurasa za mbele na nyuma zaumaazeti ya Tanz ya Tanz.. VIDEO : VURUURU LEO KWENYEYEANA WA YANGA MAGAZETIETA LEO TANZANIZA NA ULAYA SIAU Y U JUMATUMAT YA YAHE 11 J 11 J 2018ii na uzuri uz dai wa AROUND Marekani sisi tu haja yajabad tu bado zea SET SE herkennen POSIT,1.0
994,.UU YA CCMUU ANAUEAMIUKA KUWA MFUPU K KI I WOTE DUNIANINIni maanaa nitafari? na wanaamini nini? Usiku Waa Hop Kufanyikaarehe 4 Mach Mach 2012 WAZIRI MK MKU Z ZRANI MK MKANI SHININANGA UKWELEL KUHUSU UZUSHIHIA [UNK] DA VINCNC CODE [UNK] Mahubiri ya Moses Ku Kula ni kikwakwadi waumiumi wa... Makala Maa Maau : kumbumbubu ya safari ya kundi la,0.0
995,"katika Hospitali za Kikanda kwa upande wa Zanzibar Zanzibarwemo Hospitalii Jeshishi Bububu. Kwa kuwa kuwajana weta wetnaanza napaji waki wa maswaeni,,, kalikali ina mpang m gano kuipa sekta yaktaez ' hasaihuleni hul ang, vijana hao hawakuze katika vipaji vya michezo mich tuweze kufikia kamafik ya kama? NA kwanza? WAZIRI WA HABA H, UAMADUNI, SANAA NA MICHE MIO :,heshim",1.0
996,"pili piliami ami kwamba kwamba kitzo utamalizika kwa us us, ndiyo maan maan alinyanyny na kurusha mikono kana kwamba anatupa kitu fulani. Ilikuwa lazima Mourinho afurahi kwa sababu sababutoka kupoteza michzao miwili mifululizo, akianza kufungwa mabao 3ao 2 na Brighton, kabla ya kukubali kichapo kingine cha mabao 3 - 3 kutoka 2 Tottenham, Uwanja wa Old Trafford. United ya Unitedurinho uringoianza L",0.0
997,"ta tawa it ityot yowa itakuwa na maelekezo ya namna gani tunaweza kusonga monga katika kutatua mgogoro huuro huu Mako Ma ) MHE. CE.LIA D. PARE PAO : Mheshimhes Spika,ikante kwa kunie nafasi niweze kuuliza swali dogo la nyongeza. nazarab na na imeb.wepo Loliondo kwa Lo mrefu na wameku wa wafanya uwindaji, wamekuwa wakian waa mas wa",0.0
998,"dini lakini itambue rai rai wake ni wauminn dini to toi, hivyo kama seri seri inasaidiadia namn namn yo yo ile makudkuda dini au taasisi ya dini dini iwekk fumula maalum ya usawa kabisa kwamba ni ni wa gan gan. kuliko sasa hi hi misaadaa seri seri inalenlen zaid upande mmoja rasilimalilite ni ni ya yaanza an hivyo mikataba yote iwe ya uwazi na taifa lifaidi zaidi kwa mkataba wowte",1.0
999,".gea na baba wa mtoto kuwa nitakulelea mtoto mto 3 siku 3 hizo siku 2 tutam tu mlea akulele aku maanisha kuwaishak hizo siku hizo siku siku 1, 2 utamlea, siku,, 4 ww utata utta msichana wa kumlea ila malipo juu yake na siku ya 5 ambayo 5akuwa umemaliza mishe zako utaendelea na majukumukumu yaa mtoto. Nimeguess tu siku za mishe zako zakojui lkn fuata mfano huo.o",1.0
1000,"la Polisi mkoani humo na baadaye kurejeshwa Dar es Salaam. Tangu aka akawe Nondo hajawahi kuzungumza na wakili wake wala walatu yeyoteyote.ibu yake jamboboalo limekuwa likipingwa na watetezi wa haki za bin zamu. Jana, Jebra alisemasem wa kuwafungua funi kwa ajili aj kuiomba mahakama mambo matatu, kwanza kumpa dhamana Nonna, pili ku pili amri am kuwapa mawakili haki ya kuonana",1.0
1001,"watanzania wanaoishi katika kaya zilizlizguliwa kwa ajili ya Utafiti wa Viashiria na na no ya UKIMWII.koa ko ambayo imeshafikiwa hadi sasa, wa,hirikiandikamilifu katika ut katika ut huo unaodelea kufanyika nchini. Hayo yamesemwa hivi karviniibu Mkurugenzi Mkuu wa Ofisi ya Taifa Tai Takwimu ( NBS ) D ). Albin. Chuwa wakati akitoa akitarifa ari utekelezakel wa utaf ut h",0.0
1002,". dam dam na mengineyo yanayofanana na haya haya niata wakati mgumu kupata huduma. Naishauri Serikali isogege hudumdum za maradhi haya kama ilivyofanyanya hudumaa,athirikaika UKIMWI. Pili, ug ug wa hudumaaiwa iwakerewe. Kwa sababu za Kwajiografia wagonjwa wengi kisiwani Ukerewe wamekuwa wamekote ku maisha kwa kukosa hudumaa panapohitajika kuwapeleka Hospital kuwa",0.0
1003,"kwa raiaama,, amesema. Kwa up up wake Muftii Sheikh Mkuu wa Tanzania Tanzaniaoubakar Bin Zuber amewasihi waislam nchini kui kui maisha ya Mt Mtume ( (A ) ambayeayesisititi kupendana na kushikamana, kuwa kuwa na ku bila kuwa kuwagua kiimani, kupenda kuenda kazifanyali na ku nafufanya fu [UNK] Si jam Si rahisi kupata kita bila kufanya ku, tutala tu kila siku kuwa hatuoni mabadilikoadi kip",1.0
1004,"karibuibu kitu. Soda ni salama kwa afyaya haitoitoii ipozi kuwa godfather ya mtoto. Kan Kan za msingi na ushauririma kanuniuni watu wa imani ya Kikristoistoema em baada, baadabatiza batiza wa wakati. Chagua Chafather na mama kwa ajili ya ut yahi wa hito.oada ya yo ya, hii ni kwa aj kwa ya uz ya,ito nataka, kwamba kwa kwambaili mama iliparents baada baada hii hatua muhimuu. Unaweza kuchagua... World",1.0
1005,kuhifafa mazingira na kutoa misaada na hudumdum kwa vijana mashulenieniishio kwenye mazingzingiraumu. Ni shirika lisilo la Kiserikali lililoanzisoanzis kusajiliwa mwaka 2005 mwaka linafanya kazi nchi nzima isipokuwaipo Visiwaniiwa Makao makuu ya Shalom Centre yako Arusha. Shalom Centre li Centreimana katika ku katikada na kutetea haki za watoto wat ku nazesha zesha iliyopo. Ku.zesha zesii katika utete,0.0
1006,"Mungu dhamham, ila ninajuaa mwingi wa re rea na na anisamsame nilijikuta ktk mahusiano ya kimapenzi na kijana mmoja amb amb tulikutana huko mkoani, ila kwa upendo alokuwa na na me nikaondoka huko mkoani baada baada muda akanifuifu hukukua ali ali kwa kwapindidifupipi akarudi kwao mara marakasi kasiefung ef yuko jela kwa kesi ambayo haina nguvu anadai ni",0.0
1007,"ya Juni,, 2012aziri wa mam mam ya Nje wa Qatar, Sheikh Mohammed bin Abdul Abdulman alisema kuwa hawawezi kutekeleeleza Bi hayo lakini wapo tayari kufanya mazungumzozo yatakuwauwa haki kwa kwa mam zo zoteli.. News : Serikali yamfungfung rasmi Snurnur kutumbuiza pamoja na wimbo wake wake Chura Ninayo hapa video mpya ya yaanii wa Ny Nyumba za asili Juma Marco,,mbo unaitwa Bhu Bi ' I",0.0
1008,"za usaili huoo Akizungumza na gazetietii katika ofisiisi chama hicho, Afisa Mtendajiji Chama hi hi, Daudi Kanutiutisema kuwa pamoja pamoja kupa kupa tarehe pia watajadili ada itakayohitajikaa CHAMA cha Mpira wa waguu wilayani Tem Temuru TEFA ) kimeieiga faininiu u Kiburugwa inayoshirikii naja ja Nne wilayani humo kwa ko ko la kufanya vu vuu u ilipoppopbana na timu",1.0
1009,"Rasmi BOFYAAIN IN HAPA CHINI MATOKEOOO HAYA HAPA Kupata habari ze ze kwa urahisi zaidi k... Matokeke ya yaihan ih Wa Darasa la nne mwaka 2015 yako hapa yote yoza za Mitihan Mit la Tanzania ( NECTA ), )metangaza matokeo ya mitihani ya kujipima yamaasa la nne huku matokeo hayo yaonyesha nyena... HABARI ZA KIJAMII ASANTENI KWA KUWAUSI Maha SI yakamau",0.0
1010,". na wabunge wengine wa chama hicho kutokanana kukabkabwa na mashtakaka ya kumo ya kufanya maandamano ya yayosabaabaka ki ki cha mwanananzi n Chuo cha Tai cha cha Usafirishaji ( NIT ), Akwilina Akwiline. Wabunge wengine ni Peter Msig Ms ( Iringa Mjini M, John Mnyika ( Kibamba ), Esther Matiko ( Tarime Mjini ) na )ngo na ngne wa Chadema ambao ni Katibu Mkuu Dk. Vincent Mash",1.0
1011,"Bwana Christopher Nyenyembe, am ampa pole mwandishi huy huy wa TBC kwa kuibiwa nyaraka muhimuu kuwataka wa waiki iki nyumba za wa wa kukomkoma vitendo vya wizi vinavyofaofanya na nahudumdum wao. Umati wa watu waliofikfik katika eneo la kitanzini kuangaanga handaki hilo Mkuu wa Wilaya kushoto aipokpok mae maeezo kutoka kwa mmoja wa wa wakazio wa kamp kampuni maji Iringa Katika tuk",1.0
1012,"wakichanganywa na siasa ambayo imekuwa ikiingizwa mashulhul na naadhi ya vyama, mwanananzi anatak ana apate elite na shule sio sio siasa, hali hii imechangia hata ki hataoasi uchaulishaji kushuka, "" alisema Ngawaiya.yawaiya ambaye pia ni Mwenyekiti wa Jumuiya ya Waza W wa CC wa Mkoa wa Kilimanjaro, alisema pia demokrasia imekuwa ikitumika vibaya, jambo alil",0.0
1013,". wakati lakini lakininasomeshwa ni madaktari na wa wazi tu, je mgonjwa anahudumiwa na watu hao wawiliwili "" alihoji Mwaiwaija. Jaribu kuangaanga ofisi zaoo vyooo,, vifaaao oyoweza kuza kama ni gereza ger some kind of dirty place. Lakini angalia ofisi za mab za wao wa kisiasa, full AC, foodukato, mazulia, coffee, tea hata bia kwa wingi wing Na wakifanya kazi wao, hao mab",1.0
1014,"za misitu nchini na kuahiahi kuwapapahirikiano. Kwa upande wake Balozi Huka, alimueleza Dk. Kigwangalla kuwa nchi nchi imekuakuafadhidhi miradi mbali mbali ya u ulezaji wa misitutu maeneo mbalimbali hapa nchini ikiwemookoa yaanda za juu kusini na kuahidi kuendeleza ushirikiano huo. Alimueleza Wazi W Kigwangalla kuwa chan kuwaotozoyoo ya uharibifu wa misitu nchini inah",1.0
1015,"ajili ya afya bora.. Ni kama machungwa yamesmesheni faida kubwa zaidi kiafya kuliko vidonge vya Vitamin C C Ain Ain nyingine za matunda mu muu kwa kwaya ni pamoja na Parachichi ( Avocaoca ), matikitkit maji,,le, zabibubu mapapai nk. Ku Ku mboga za majani, m mboga majanini vegetables ) ni muhimu sana sana afyayatu..tahidi kupata ang ang zaidi ya aina 5 za mboga za majani. Pungu",0.0
1016,". Kwa ya msetoeto Ni kati ya vijana waliopelepele Cuba kwa mafunzonzo kijeshi, na ni mmoja wa wapiganaji walioendesha mapambano ya kisayansisiiku wa Mapinduzi na kukamata uwanja wa ndege m ma Aprili, 1972. Ni mmoja wa wanaharakarak wa siasa za m mo wa Kikomunisti ambao hawakutakiwa Zanzibar wakati wa utawala wa Kar Kar,,vi kwamba kufuatia Muunganoo Tanganyika na",1.0
1017,( 04. 05. 2009 2009 Marekani na Umoja wa walaya zaailiana juu ya mahabusu wa Guantanamo Marekani na Umoja wa Umlaya zimeanza mazungumnza yao ya mwanzo juu ya majaaliwa ya majabusu wa gereza la Guantamo la Cuba. ( 17 Cuba 03 ( 2009. Kenya yalaumiwa kwa dmiuma dhidihidi jam d ya Sengwer 17. 01. 2018 Mashirika ya kitaifa Kutetea hak Kutete binadamu nchini Kenya yamelaani vik ya hatua ya ser,0.0
1018,ya taifa ya England anayeichezea Everton kwa kwasa Wayne Rooney na kuongeaae kuhusu tuhuma zin zinmkabili za kuendesha gari akiwa am amwa. Rooney Rooneytuhumiwa na Polisi wa wa baada ya kukamatwa usiku wa Ijumajuma ya August August 2017 akiwa anaendeende gari akiwa ameleelewa kit kit ambacho ni kinyume na sharia..ada ada kukamatwa Rooney aliachichi kwa dhamanana kutaktak mahakamanii 18 2017. Nyota huyo wa,0.0
1019,"eneo hilii kivutio cha utalii kawaida kawaidazingo. Ziara Nyale U Uvi Kuta wakati wakati wakuu ya kila mwaka,, Ju ul ulfanyika katika Februari au Machi na kufurahia sherehehe maandamanoo Michezo. Juaa ultumia kwenye fukwe nwei ya Batu Bolong.ong Hii inachukua jina lake kutoka lake kutoka makubku na mashimo katikati katika Kuhak Kusha kujisikiajisiyoa kawaida nz",0.0
1020,".le niliyoyapokea mimi mwenyewe, ya kuwa Kristo alikuku kwa kwaili ya dhambi ze ya, kama yanenavyooiko ; na ya kuwa alizikzik ; na ya kuwa alifufuka siku ya tatu,, yanenavyo maaandiko ; na ya kuwa alimtokea Kefa ; tena na wale Thenashara ; baadaye aliwatokea ndugu zaidi ya mia tano pamoja ; katika hao wengi wanaishi hata sasa, ilaaadhi yao wamel",0.0
1021,"unaomsubiri kiongozi mpya Unaweza kus kushika mata matazo yetu hapa Kusiksikza matangazo ya Idhaa ya Kiswahili ya ya Kis, ta tadha d bonyeza alama ya sp ya yaishiikioni haoni chini, chini kuwasilianasilii, tafa tali tuandikie moja kwa moja kupitia :itia : @ d @. com. 2018 Deutsche Welle _ Sera _ Seraagh _ _ Ilani ya kisher ya _herwasiliano _ Mfumo wa simo ya mkononi",0.0
1022,". upanuzizi ukubwa wa seri seri ya yas Jakaya Kikke umewashangaza wengi.. hii hii mara ya kwanza kwanza Kikke kuonyesha ana anaotendaendafauti na ahadi zakeke Kwa wanaokumbuka,,s Kikke wakati wa kampeni za kuwania urais mwaka 2005, aliahidi kuu kuu serikalikalidogo ili kuokoaokoi za inanchi.chii punde tu baada ya kuingia madara madara, alijipiji mtama na kuunda serikali k",0.0
1023,"Mwanza. Uamuzi huo wa Kamati ya Bu Bu ulitolele baada ya Wizara ya Ni Niti na Madini ku ku ku Exclusivity Right [UNK] kwa kwauni uni Richmond ya ya.. Katika kikao chetu cha cha wa,,, tuli tulibaliana wa wai ( Yona ), ungetafutata ku mua muaka ya kufanikisha az az yetu hiyo. [UNK] Huu ni m m ambao W Wlendo wetu, kwa ufanisi wa wa ya pekee, walithubutu kuutolea jashoo.jas",0.0
1024,"na Ujamaa. · Jamiiiilevu na serikali endelevu ; Uliberali wa kijamjam ( rejea hapo juu ), na siasa za ki kii ( green politics ) ; pia ina amini katika mchanganyikoiko sekta ya yama ma sekta binafsi kuendesha hu hudum za kijamjam kama vile elimu, afya n.. ; Uwe Uwe wa social security ya kutosha kwa wananchi wa waosta osta tu ( sio katika kiwang kiwang Ujamaa na Ukomunisti ) ili kupung",0.0
1025,wa Mifufu ya Hifadhi ya Jam Jam na narika la nyumba nyni Dodma Raidma Dkt D Jakaya Mrisho Kikwete akiwa katika mk katikao na viongozi wa mi wa mi ya hifa hi ya Jamii na Shirika la Nyumba laumba la ikulu mjini Dodomadoma Katika kikao kicho Mheshimiwa Raiiwa aliwa ali changamotogamoto wa hao kuuoisha nguvu na kuui mikakati miakayowezeshawepatia watumishi wamisma nyumba za kuishi,0.0
1026,alisema Tengaga Aliongeza kuwa kuwa ki kidi chote ambacho Maximo amefanya kazi nao ameonyesyes kuten kutenza mfumo wa kisasa wa timu ya taifa kama ambavyo timu zi ziyo yote zinavyojiendeshasha kuoneone kuwa na naadiliko yakoaendeleonde Alisema pia suala la nid lau ambalo kocha huyo amelisimaelis kwa ku kwa ku kuwa hiyo ndio sifa muhimu kwa m kwazaji bora naaye mwen,1.0
1027,"limesimamisha uzalishaji wa umeme kutokanana upungungu wa maji. Kuhusu suala la lanan nan wenye vi vi kutumia maji hay hayo shughuli mbalimbali mbalimbaliwemo kilimo, Naibu Waziri ali alia kuwa wa wachi hao wanapaswa kutumia maji maji kiwangwang walichoruhusiwa tu na si siginevynev na yeyote atakayebainye kuharibu chanbu chan maji atachukuliwakulua kali za kisheria. "" W",1.0
1028,kwa makusudi mazima tunaamua kulazilaziha kwa kutumia ms mso wa liwalo na nawe bila ya yajali jahari inayoweza kutupata mbele m sa ya. Ni hivi karibuni ilishangaza kuszaa majeng maj ya Chu ya Kikuu cha Dodoma ( UDOM )OM eti yanavuja.jaavuja! lilikuwa ni swali ambalo amblijiuliza kabla sijathibitisha kauli ka na ilikuwa ni ilikuwagumu kwangu kwaamini kile kilichokuwa kikizungumzwa.wa,1.0
1029,"kwani wanaishi kwa amaninia ale mume mdogo anaishi kwenye nyumba aliyoachiwa na nahemuu na yake, lakini anashinda kwa mume mkubwa,,apo inajulikana kijijini hapa kuwa ni nyumbaumba. [UNK] Bas Bas pale ni mambo yote, ku ku na kunywa, mama huyu amewapangia zamu wanaume hao kama afanyavyo mumemewenye wake wake. Ama kweli ukistaajabu ya Musa utaona ya Firauni, [UNK] alisema",1.0
1030,"wa wabia bia kati ya China na Korea Kaskazini na kuitilia shtilia kama k kama k China inafanya kazi pamoja na Marekani katika Marekanimbana na kitisho cha silaha za kinyu kina cha Korea Kaska Ka. Kabla ya kusafiri kuelekea barani Ulaya kwa mkutan mkutan kilele walele la mataifa 20 yaliyoendelea zaidi kiuchumi duniaumi [UNK] G20, Trump,eandika katika ukurasa wake wa wake kwamba biashara kati ya China na Korea Kaskazini imeongezekaonge",0.0
1031,"Bulembo bahati nzurzur siku nneelizopita nilikuwalikuwa viongozizi katika katika ya Kaliua, walifikaka ku ku kwangu pale pale ili kujadjad ajenda za kimaendeleo. Ninasema Senior MP kwa sababu mwanzo alikukupo po hivi sa sa mnanaa a za za kubwa anazozifanya katika nchi hii hii juzi alikuwepopole Mkoa wa Ta Ta nadhani ndio maana ameweza kufanyafanyafication yationizo kilao.",0.0
1032,YA LEO - -AGUZI WA RA RAI TA TAZANIAN ( )ASIKITIKIA SANA SA - Hapa sina la kusema lakini kama ulisha uli kwendawen hizi hoteli zinazoitwa za kitalii na ngoziozko nye ko basi bila basiaka utakuwa umesh umesham na... Maharami Maha wa kazi wa wasanii zaidi ya 200 walio watwa katika zo katika laukamatakama kazi....ahabari Watakiwa Kushirikiana na Wizara ya Kilimo Naibu W,1.0
1033,"Utama Utamai, Sana Sana na Micheche, Mh. Napepe Nnaunau,, wapili kushoto ), akipokpok fomu ya kujiunga na nanachama wa wafuko wa washeni wa PSPF,, kwa Mkurugenzi Mkuu wa Mfuko hu huo B Bw Adam Mayingu, wakati wa wautano Mkuu wa wa Mo wa Bolggers Tanzania,, TB TB ), uliomalizika jan jan jijini Dar es Salaam. Kulia ni Mwenyekyek wa TBNN Bw. Joach",1.0
1034,".dhimishim ya miaka 16 ya T yaVA yaliyofanyika leo katika ukumbi wa British Council, Dar, Sala es Sala Ofisa Tawala Ta wilaya ya wilaya ya Njas Mpogolo akikata keki kunogeshagesha dhim yaji 16 ya Taasisi ya Vijana ya TYVA,VAliyofanyoa katikaaumbium British wa, Dar es Salaam, leo. Ku. ni Ofisa Vijana mkoa wa Dar es Salaam, Masa, Sephania Njas N na kushoto ni Zu nikha wa TYVA",0.0
1035,"wa Bongo Fleva ana anafanana sana kwa sura na msanii kutoka WCB, Harmonize ki ki cha ku kuzwa jina la [UNK] Pac Pac wa Harmonize [UNK] [UNK] juzikati alia aliandaalio stonii ni kukutana kwa mara nyingine na mkali huyo wa Ngoma za Mata zazo, Aiyolayola,,, yaaita kwamba itrefu bila kuonana. [UNK] Ahadi [UNK] deni. Nina uhakika kwa wana Dar es Salam ni ushah ni usha... MKUU wa wilayaU",0.0
1036,kama haitakubaliliuni zitakazozowa fedhaha kufidia hasara ku kuguliwa na M Mbung na Mkaguagu Mkuu wa He Hebu za Serikalikali ni wa wa kuwa tutakuwa tumethitisha mpangpangoo ni [UNK] EPA namba mbili [UNK] alisemaaad. Waziri Mkulo anatarajiwa kutoa majibu ya hoja hizo hizo na hoja nyingine za wabunge kesho wakati atakapokuwa akijumujumu mapendekezo ya yajeti ya serikali kwa mwaka,1.0
1037,aoe ama amale le nitamueleuelewe Waziri wa waba na na wa Mhe. Harrison Mwakyembe apeleke Bungeni kikarekebishwe [UNK] [UNK]esema Rai Rai Mag Maguli ul Rais Magufuliufulia wito kwa wanasheriaherziangalia vizlia sheria sheazo naiana na kuzaliwa na kizali na kuoa na naolewa ili kuwasilete mk kuwayikte kwa wananchi. kwaa hivyo Rais Magufuli ametoaufo kwa Watanza - kuendelea kupa na vyet,1.0
1038,"Kuu, wabungeelitumiumia ni mzima ukijadilidiliasborough Patriot nangetumbukbuk af afya sheria. Muswada huo, ambayo alipita, alifanya uhalifu huu watahukumiwa kwa kwa mmojaoja gereza kosasa kwanza ; siku ya ya,,ti "" bila faida ya wakleri. "" Ma Mafu waasi maarufu walioizamishahali ya Kiingerezaingerezayoitwa Bounty wa walikuwaa afanya makazi yaozi yaowa pamo",0.0
1039,".swakwak iliyoteyotea na naababisha ugonjwa wa Kupooza kwa Mumeme baada baada nyumba na ardhi ya... Rais wa Jamhuri ya Mu Muungan wa Tanzania Mhehe Dkt. John Pombe Mag Maguli ula tarehe 21 Juni, 2017 amefuturisha waachi wa mkoa wa Pwani P kuwataka watakani wa dini ya Kiislam na madhehebu mengine menendeleza umoja na mshikanohikanopo kwa po mrefu kwaugo la kudum ku amani",0.0
1040,"TANZANIA MASHINDANO Y Y JUMUIYA YA AFRIKAKASH SHI I 10 / 08 / 2018 BMT LAIPONGEZA MAGGT TWA JUHUDI ZA KAKIZA VIPAAI VYA VI VYANA KATIA MITIE MIO 06 / O / 2018 TAARIFAARWA VYI WA VYA HABARI Timu nne ( 4 ) ambazo ni Mpira wa niuu, Net -li, Karate na Riadha zimeondoka leo tarehemeo Agosti, 2018 kuelekti ji 2018 Mashindano TAjaIFA K",1.0
1041,"polisi kukamilisha kazi ya usalama na namkababi mtoto huyo kwa Ofisa Ustawi wa Jamii, ofisa huyo alimtafuta mtu ambaye yuko tayariarilea mtoto na kumkakabidhidhi mto. Sajini taji huyo anasemsem kuwa kuwa on onzeko la vitendo vyando vyayasaji na ukatili dhidi ya watoto na kwamba jamii inatakiwa kubadiwaka na kukubali wajibu wake katika kuhakikisha usalama wa mtoto. Af",0.0
1042,"umemeeme bustanitani Kazi na DIY Usafiri wa siku zijazo Usafirfir wa umeme Kiwangoo nchi Ripoti ya composite iliyoelezwa na wataalamu kutoka vyuyu vikuu vya Marekani vya vyas na Columbia na nachapishwa katika katika mataji "" Nature Nature "" linanaka kao o ulimwengugu mataifa ya 146 kulingana na uwezo wao wa kulindadazingira. Ufar Ufarchukua nafasi ya 36 ya tu ya gwari g hii, mbali nyuma ya Finland. R",1.0
1043,kulijibuuajibu wenyewe wenyenyewea mimimiawajibajib (lam ) la Kizazi kijacho hakitaju hak ushujaa wahuaislam katika kupinga dhulma kama moja ya mafu moja ya Allahfu Pili hawatajuli nguvu iliyokuwapo katika Uispo Tang Uika katika karne ya 20 nguvu 20 ngpeleu kupigana na Wajerumani katika Wajerum Maji 1905. 6 ) Najua mengi Naasi changu katika historia ya Uis,1.0
1044,"sana ya Mheshimiwa Naibu Waziri, naomba waliza maswali mawili ya nyongeza. Kwa Kwa katika uanzishwaji wa Benki hii ya Wanawake wa Tanzania, W Wnge ng hususan Wanawakeawake wa walich waia mta mtazamaha katika haki hii. hiia hivyo, Wabungeabuo na wengine sane sasa siyo Wabunge tena, tenawaja wawapo shukrani hata ya kutambulika tu, hata shukurani hawajapewa. Je,",1.0
1045,"Katibu Mkuu na Naibuibu,,nafanya kazi kwa kujitoleole. Bw. Mbowe,,sem sem yeyeye,wa waoa fedha zake binafsi kwa ajili ya kukisaidaid chama na wakati mwingine kukikopesha bila riba wala masharti yoyote, pale ambapo kinapungukiwa. Aliwataka wanachamaama CHADEMA na wale wa kambi ya upinzani na viongongo wake, wasisononekekena na nachafuka kwa kwa ya siasa nd",0.0
1046,". Umoja wa Mataifa linaloshuhukumkia Elimu,mu,i na Utamaduni (i ) Tanzania, Zulmira Rodrigues akifafanua jambo kwa Mkuu wa wilaya ya Ng yagoro, Elias Wawa Lali wakati wa mazung mazo na mkuu wa wilaya hiyo kabla ya kuelekea kiji ki cha Ololosokwani kwa ajili ya mkutano na wa naijiji wa kijiji hicho kabla ya kuwasili kwa mradi wa ki waji cha kidigitali mapema mwezi fe",1.0
1047,"katika Jim Jim langu kwa kuwapelekea pesaa kununulia mafuta..sa hai haizekanikanwa mafuta ni ya harambee wakati ulinzi ni jambo la muhimu sanau sana yetu. Mhes Mhes Mwenyekiti,itiomba naukue fursa hii pia kuzung piaziazungo hayo kama ni hayyozungumzia Jeshiumzia Polisi kwa Jeshi la Magereza, naerezako katika hali ngumu. Ofisi mbovu, hadud of, nwai,",1.0
1048,kufanya dhamana kwa walimlim wet wet wakati wakiwa kazini na sio baada ya kustaafu? [UNK] Kwanza naomba nisisitiiti kwamba kwenye jibu langu la msingi ile tak taku niliitaja kwa Bu Bu lako tukufu hai haikuwasha walimu hao hao makazi kabizi nilisema walimulimo katika o nyumba zaumbangao nyzi zao binafsi na sehemu na kwanza ya swali lake kwamba kwanini jeshi la polisi kujeng,0.0
1049,"hapa yote Bara Bara la Mitihani la Tanzania ( NECTATA, limetangazazakeo ya mitihani ya kujipima ya darasa la nne huku mato matoke hayo yakionyesha wana... Watanzania watatu na raia watano wa Nigeria wanashikiliwa na Ida Ida ya Uhamiaji wakikiwa kupatikana na nawa za kulevya zikiwamo Heroinin Coc... H HBARI ZA KIJAMII AS ASTENI KWA KUWA NASI WSIri Mkuu Mkssim Majaliwa jana alion",0.0
1050,kati ya nchi mbili hizo na kuimarisha u uiano ianode mbi nchi. Rais Abdelaziz Bouteflikaflika jana Jumapili alimtumiaumijumbe Mmbemewana wa Sita Sita akitaka kupaakawa ufumbuzi hitilafuilafu nchi mbili hizo na akatoa mkono mk kheri na kuponge kup kuwadia maadhimisho ya mwaka wa 63 wa uhuru wa Morocco. Mfalme Mohammed wa Sit wa wa Morocco hivi hiibuni ibuitolea wito Algeria kufanya kuzung,1.0
1051,". mwaka Mwanza. Ms Mshir Mtafaifiti wa ESRFRF Dkt Hoseanananogelo ( wa kwanza kus kuso ), Mkuu wa Idara ya Maarifa na Ubunifu wa waRF, Margareth Nzukizuki katikati ) na Mtafiti Mshiriki Bw. Joseph Nyampepela Ngonyony wakikiatilia shughgh mbalimbali zilizokuwa zikijiri kwenye uzinduzi wa Mwongozo wa wake kei wa wa wa Mwanza ulioandaliwa na ESRF na kufadhili",1.0
1052,"30 Lakini Mungu alimfufua kutoka katika wafu. 31 Naye kwa siku nyingi akawatokea walele wakuwa pamoja kuanzia Galilaya hadi Yerusalemu..o sasa wamekuwa mashahidi wake kwa watu wetu. 32 [UNK] Nas Nas tunawaletea hab hab njem njem kwamba yale Mungu aliyoyoahidi baba ze yake 33 sasa ameyatimimi kwetu sisi watoto wao, kwa kumfufufu Yesu, kama kamavyoandikwa katika Zaburi ya",0.0
